ruta_relativa,nombre,extension,tipo,corpus_inferido,tamano_bytes,tamano_humano,modificado,sha256,hash_omitido
data/raw/corpus_a/AP7461-2017(50844).txt,AP7461-2017(50844).txt,.txt,texto,sin_clasificar,26179,25.6 KB,2026-04-03T18:20:39,276d9165833a5d8268aa0ff14e5dce4be5e59fb00f17bad8c42ec094e37a42ab,False
data/raw/corpus_a/AP7509-2017(50597).txt,AP7509-2017(50597).txt,.txt,texto,sin_clasificar,15191,14.8 KB,2026-04-03T18:20:40,d3785b60daee2ae4beb0ff124600f75ff455da05eca8f49c207084bfb52446ff,False
data/raw/corpus_a/AP767-2019(49497).txt,AP767-2019(49497).txt,.txt,texto,sin_clasificar,31847,31.1 KB,2026-04-03T18:20:42,95623148989aa0a0c56d7d3f04602e7eba6a16322ca3373bd5d0c2d9b9a109cd,False
data/raw/corpus_a/AP7870-2017(50597).txt,AP7870-2017(50597).txt,.txt,texto,sin_clasificar,14581,14.2 KB,2026-04-03T18:20:43,074f6883309c4430075a29fee7b071ea1ff59904034ccee4d8741db9494affce,False
data/raw/corpus_a/AP814-2014(42178).txt,AP814-2014(42178).txt,.txt,texto,sin_clasificar,28760,28.1 KB,2026-04-03T18:20:44,b31a7bba554cc2bdebbacf79dd8c4b89abf6dd14020282bdb63bbe782b467aa6,False
data/raw/corpus_a/AP8326-2016(46366).txt,AP8326-2016(46366).txt,.txt,texto,sin_clasificar,28278,27.6 KB,2026-04-03T18:20:45,65c3be8a16b1c765899c9672adeeeebc81dcbfa7ca683230d0e60b4c99af1e0e,False
data/raw/corpus_a/AP860-2019(54393).txt,AP860-2019(54393).txt,.txt,texto,sin_clasificar,9082,8.9 KB,2026-04-03T18:20:47,8639fbadac31b38d6ef75e0760fab17681d6ae5da0014a279e16b98318b35210,False
data/raw/corpus_a/AP898-2015(44895).txt,AP898-2015(44895).txt,.txt,texto,sin_clasificar,38798,37.9 KB,2026-04-03T18:20:48,4f76af01c77d981fc6b85ae4253fe9ec1034083cca541e836b853d2a654c1e04,False
data/raw/corpus_a/AP937-2014(43144).txt,AP937-2014(43144).txt,.txt,texto,sin_clasificar,71822,70.1 KB,2026-04-03T18:20:50,c8b2c2eeccfcd22464ffda24433f46293e5df0ab478fd8223d365cf4ca2bd56e,False
data/raw/corpus_a/AP938-2015 (44709).txt,AP938-2015 (44709).txt,.txt,texto,sin_clasificar,26881,26.3 KB,2026-04-03T18:20:51,e6b30670aaf80a34cde2394fc3063c1069d83fcdc9d3bbc8206f9c4e93f91760,False
data/raw/corpus_a/AP944-2015 (42767).txt,AP944-2015 (42767).txt,.txt,texto,sin_clasificar,19968,19.5 KB,2026-04-03T18:20:53,ea792726ee49dad3d7caf12e0e0353f47aa7853da11747b178b9b975356e4c0c,False
data/raw/corpus_a/AP950-2016(43526).txt,AP950-2016(43526).txt,.txt,texto,sin_clasificar,46766,45.7 KB,2026-04-03T18:20:55,b20602a0f8e56c8b84999348b68661b7153792e0ebf6e50f56676db49995f402,False
data/raw/corpus_a/AP951-2015 (44316).txt,AP951-2015 (44316).txt,.txt,texto,sin_clasificar,43521,42.5 KB,2026-04-03T18:20:56,276f163fab5046538da483235f7ba6b6413f3fd9d5d00af442abf4c475682b5c,False
data/raw/corpus_a/AP952-2015 (44755)_2.txt,AP952-2015 (44755)_2.txt,.txt,texto,sin_clasificar,19806,19.3 KB,2026-04-03T18:20:57,6b907bb07e021be8fce00e60426d570856bec87beaa96d0b055bec1b87f5321e,False
data/raw/corpus_a/CE-SEC3-EXP2001-N11940.txt,CE-SEC3-EXP2001-N11940.txt,.txt,texto,sin_clasificar,68432,66.8 KB,2026-04-02T17:20:02,908794a07e7db8679182f362f8835d090d68e29305f05f40444c46a9ef90047c,False
data/raw/corpus_a/DEFINICION CONSEJO DE ESTADO.txt,DEFINICION CONSEJO DE ESTADO.txt,.txt,texto,sin_clasificar,3068,3.0 KB,2026-04-02T17:10:16,ac2508c18145b30b2b4618a2427cf96e3642a1ce56ff21b3820358f85143edaf,False
data/raw/corpus_a/Resumen caso .txt,Resumen caso .txt,.txt,texto,sin_clasificar,45224,44.2 KB,2026-04-02T17:10:16,f352d6040ebe714d85e5406815c156812b684452a00fe8da1c24291f274c933a,False
data/raw/corpus_a/SENTENCIA 42213 REGISTRO INCOMPLETO.txt,SENTENCIA 42213 REGISTRO INCOMPLETO.txt,.txt,texto,sin_clasificar,6325,6.2 KB,2026-04-02T17:10:16,e41eda41bb0bc62ed8bf94780591b0589f72b036330c234eb57a72fa3a236eaa,False
data/raw/corpus_a/SP017-2018(43801).txt,SP017-2018(43801).txt,.txt,texto,sin_clasificar,31835,31.1 KB,2026-04-03T18:20:59,302298fff8eb6b9f8dfb9bc13bdc682255cfca8414867612e8f190090bf3e793,False
data/raw/corpus_a/SP036-2018(42374).txt,SP036-2018(42374).txt,.txt,texto,sin_clasificar,21611,21.1 KB,2026-04-03T18:21:00,00ae3f52c9b8eb5d94f4448e80b0b45b066111c95886e710414093c420b89d8e,False
data/raw/corpus_a/SP1039-2019(40098).txt,SP1039-2019(40098).txt,.txt,texto,sin_clasificar,119420,116.6 KB,2026-04-03T18:21:02,4fd31ec4e75bc372fcdfe431ec6469d0ae060dd8f3cf0cf178505228ec24007e,False
data/raw/corpus_a/SP1081-2015(44434).txt,SP1081-2015(44434).txt,.txt,texto,sin_clasificar,19814,19.3 KB,2026-04-03T18:21:03,6afb89398fee29b653cae75c8aabb09d2c56501eaa7985b742913411bf7a3d8b,False
data/raw/corpus_a/SP1090-2015(36970).txt,SP1090-2015(36970).txt,.txt,texto,sin_clasificar,39289,38.4 KB,2026-04-03T18:21:05,0cadd3c3dbdd4d84f928970392341c33c05a78da477eb30863b6e30bfe3a8361,False
data/raw/corpus_a/SP1111-2018(42589).txt,SP1111-2018(42589).txt,.txt,texto,sin_clasificar,54055,52.8 KB,2026-04-03T18:21:06,663b806cc62f6490e96315552a392a1477aaf6b397acc0ef050f4fea74071f40,False
data/raw/corpus_a/SP11728-2014(43303).txt,SP11728-2014(43303).txt,.txt,texto,sin_clasificar,42853,41.8 KB,2026-04-03T18:21:08,659721d19aa4132f2c3a8510b651d61ecf52f664d1d05e61d3129fd1a22853f5,False
data/raw/corpus_a/SP1175-2020(52341).txt,SP1175-2020(52341).txt,.txt,texto,sin_clasificar,48642,47.5 KB,2026-04-03T18:21:08,d6a7fb0ee171955f32f3136d11320acd37ac042b7b027babe26c2fe48e453c82,False
data/raw/corpus_a/SP1290-2018(43529).txt,SP1290-2018(43529).txt,.txt,texto,sin_clasificar,34434,33.6 KB,2026-04-03T18:21:09,6a730b7a642761f93e2e6a32412aebf717ec24db229b6a08c91cb3687006065a,False
data/raw/corpus_a/SP12931-2014(38097).txt,SP12931-2014(38097).txt,.txt,texto,sin_clasificar,58065,56.7 KB,2026-04-03T18:21:10,edbcf78117a470c9dfa76b1cf14dec386985a0bb7448afef449d64c5e9d93d42,False
data/raw/corpus_a/SP136-2016(35787).txt,SP136-2016(35787).txt,.txt,texto,sin_clasificar,60251,58.8 KB,2026-04-03T18:21:12,c2436faf35ab2c160455e4ddf020df0c650682e6bc21ea30e9f1c5940b274918,False
data/raw/corpus_a/SP13600-2015(42241).txt,SP13600-2015(42241).txt,.txt,texto,sin_clasificar,55499,54.2 KB,2026-04-03T18:21:14,036ad335e17063067056e9643c7ef8f38d433c89c05aeb7442f34256eff93565,False
data/raw/corpus_a/SP13988-2017(48520).txt,SP13988-2017(48520).txt,.txt,texto,sin_clasificar,39197,38.3 KB,2026-04-03T18:21:15,483953a200ff5f5d276acc8c2b6e6468f803483a62b1b27d93842c8554e371ad,False
data/raw/corpus_a/SP14215-2016(45149).txt,SP14215-2016(45149).txt,.txt,texto,sin_clasificar,87412,85.4 KB,2026-04-03T18:21:17,ee8146a1d4d1fc54cd030ca7da4c3ba2e5785b876e7b07dd06d96987352dac9c,False
data/raw/corpus_a/SP14287-2016(47274).txt,SP14287-2016(47274).txt,.txt,texto,sin_clasificar,53325,52.1 KB,2026-04-03T18:21:18,882fdf003e14863f832d47fdbce4565243560895a56fb874f12c58472cdf8c7f,False
data/raw/corpus_a/SP14287-2016(47274).zip,SP14287-2016(47274).zip,.zip,otro,sin_clasificar,8326625,7.9 MB,2026-04-05T07:58:47,6becea632a0925a44c21d56755beb3f8abdfe04f7c6a0bb8af0838651eea8ea9,False
data/raw/corpus_a/SP14476-2015(44127).txt,SP14476-2015(44127).txt,.txt,texto,sin_clasificar,107880,105.4 KB,2026-04-03T18:21:21,fcd1a28c6213c375b52cdcf32729f9eaa8756976eb21982c0935eedd327c7f09,False
data/raw/corpus_a/SP1457-2014(42438).txt,SP1457-2014(42438).txt,.txt,texto,sin_clasificar,11671,11.4 KB,2026-04-03T18:21:22,03c57c777bc9c69baf215b4817d77442b8c9a172c117cd603c1409656eb798d7,False
data/raw/corpus_a/SP14966-2016(45692).txt,SP14966-2016(45692).txt,.txt,texto,sin_clasificar,44305,43.3 KB,2026-04-03T18:21:24,a2eedc3fcec04f5081f4d4d47ecd6d55bba6ff2d237c47736c86d558603e401d,False
data/raw/corpus_a/SP1543-2018(44284).txt,SP1543-2018(44284).txt,.txt,texto,sin_clasificar,47153,46.0 KB,2026-04-03T18:21:25,54e224721b1ea18691e51a3c921d0ef57c116de5e8c6ebf3f8b21542da3efd05,False
data/raw/corpus_a/SP15774-2017(44409)1.txt,SP15774-2017(44409)1.txt,.txt,texto,sin_clasificar,53209,52.0 KB,2026-04-03T18:21:27,c4161e216329ae15c47b92a3885bf942b7ba9e1b7e3348f540f01d67a56ec7f6,False
data/raw/corpus_a/SP16935-2016(48369).txt,SP16935-2016(48369).txt,.txt,texto,sin_clasificar,22900,22.4 KB,2026-04-03T18:21:28,d9f4c79113a1db7d0bad7df643651929547200dda6b51f0349b976d474c8e8d2,False
data/raw/corpus_a/SP17063-2015(35543).txt,SP17063-2015(35543).txt,.txt,texto,sin_clasificar,72761,71.1 KB,2026-04-03T18:21:30,7137788df9970daf29f98d9d03f0f417c1bbd50f836c3c08a8ef4154fdb6d7a7,False
data/raw/corpus_a/SP17412-2017(48507).txt,SP17412-2017(48507).txt,.txt,texto,sin_clasificar,41723,40.7 KB,2026-04-03T18:21:31,32edaf7139afd6d8c7055ebcdab39123e2ce203e736d901302c77ce772d4ef88,False
data/raw/corpus_a/SP1854-2019(46900).txt,SP1854-2019(46900).txt,.txt,texto,sin_clasificar,127120,124.1 KB,2026-04-03T18:21:33,b623aecac684cade18725011ece6f07944925b3751b49152355a999af6b8fa71,False
data/raw/corpus_a/SP1872-2017(34982).txt,SP1872-2017(34982).txt,.txt,texto,sin_clasificar,46877,45.8 KB,2026-04-03T18:21:34,d77218394e5f3fa57972f728a85e221543c5d3de48f860ea657eaf6d177d3f6c,False
data/raw/corpus_a/SP19224-2017(47716).txt,SP19224-2017(47716).txt,.txt,texto,sin_clasificar,113999,111.3 KB,2026-04-03T18:21:36,8f1778e244c341bf5845bcece1be80492fc854f5ad406ff5abcf9c6e595963ee,False
data/raw/corpus_a/SP19629-2017(50718).txt,SP19629-2017(50718).txt,.txt,texto,sin_clasificar,40292,39.3 KB,2026-04-03T18:21:37,5a915e805a3255989fcbe0fdc3ac7cb5dca7ae606b6e453645ba1579648c5ef7,False
data/raw/corpus_a/SP19677-2017(36487).txt,SP19677-2017(36487).txt,.txt,texto,sin_clasificar,51724,50.5 KB,2026-04-03T18:21:39,99ac673038bdf66da70754fa1d22efb12792b502bc39f1f788aad982b4bed582,False
data/raw/corpus_a/SP19759-2017(49790).txt,SP19759-2017(49790).txt,.txt,texto,sin_clasificar,12519,12.2 KB,2026-04-03T18:21:40,8e0d9d01278ad322d6daa0ac46cc95520c9b67d7aac4901bc23a4ff02fe08b36,False
data/raw/corpus_a/SP2544-2020(56591) (1).txt,SP2544-2020(56591) (1).txt,.txt,texto,sin_clasificar,121511,118.7 KB,2026-04-03T18:21:42,06972b0a4be9d337432c5dfe487e9359dde1149dfa0e063a53cdf1b1f67b6abd,False
data/raw/corpus_a/SP2544-2020(56591).txt,SP2544-2020(56591).txt,.txt,texto,sin_clasificar,121511,118.7 KB,2026-04-03T18:21:44,06972b0a4be9d337432c5dfe487e9359dde1149dfa0e063a53cdf1b1f67b6abd,False
data/raw/corpus_a/SP2639-2015(44221).txt,SP2639-2015(44221).txt,.txt,texto,sin_clasificar,51489,50.3 KB,2026-04-03T18:21:45,ec8598465dc0b525fe35b90bfa462ffaf33b8f42cdd4b7c8c8e3da7a7408948a,False
data/raw/corpus_a/SP2772-2018(51773).txt,SP2772-2018(51773).txt,.txt,texto,sin_clasificar,21755,21.2 KB,2026-04-03T18:21:45,c2cea4a718795b849a8d08a9275ddd1612955f871f789c8b182fcf934792337a,False
data/raw/corpus_a/SP2819-2017(38307) (1).txt,SP2819-2017(38307) (1).txt,.txt,texto,sin_clasificar,81472,79.6 KB,2026-04-03T18:21:47,50cc1b90325359cba239d02f0a0071ceb313078bd7d7125467897b2ab7e374ab,False
data/raw/corpus_a/SP2819-2017(38307).doc.txt,SP2819-2017(38307).doc.txt,.txt,texto,sin_clasificar,82415,80.5 KB,2026-04-03T18:21:49,94e4495d978f70cc84b00d1b6fe6c1a9c854513b6db6211470ee7088321d2773,False
data/raw/corpus_a/SP2819-2017(38307).txt,SP2819-2017(38307).txt,.txt,texto,sin_clasificar,81472,79.6 KB,2026-04-03T18:21:48,50cc1b90325359cba239d02f0a0071ceb313078bd7d7125467897b2ab7e374ab,False
data/raw/corpus_a/SP3339-2016(44288).txt,SP3339-2016(44288).txt,.txt,texto,sin_clasificar,33333,32.6 KB,2026-04-03T18:21:50,0737e0f0b3f0e6a7f33a789cc476d92bbbddb38a2b1dbe3ce56cbd0cba8d23ed,False
data/raw/corpus_a/SP3382-2014(40733).txt,SP3382-2014(40733).txt,.txt,texto,sin_clasificar,127646,124.7 KB,2026-04-03T18:21:51,cdc9de10224a8c0299c0463be9648197919125e3c8a278957517b1b9b99c87a9,False
data/raw/corpus_a/SP3931-2017(47351).txt,SP3931-2017(47351).txt,.txt,texto,sin_clasificar,33170,32.4 KB,2026-04-03T18:21:52,4c28e2ab2942da04d6e651cf775359c1784b557eedac064439f80d2725f5be98,False
data/raw/corpus_a/SP4090-2016(39842).txt,SP4090-2016(39842).txt,.txt,texto,sin_clasificar,12660,12.4 KB,2026-04-03T18:21:54,9eb04d17017e1e4a51f47e9d8c4352baa23008765e37340c96be3de7cb517cdf,False
data/raw/corpus_a/SP4363-2016(41698).txt,SP4363-2016(41698).txt,.txt,texto,sin_clasificar,32816,32.0 KB,2026-04-03T18:21:55,655af2450a76d8ea4d0f297c6075386e8fb18ca14ba17511e7c738defc7df0cb,False
data/raw/corpus_a/SP4862-2017(44612).txt,SP4862-2017(44612).txt,.txt,texto,sin_clasificar,140070,136.8 KB,2026-04-03T18:21:57,0850f2a850af048d8c86a05a46d036fa7930500cd845c18ffcac6fc5b6ad145a,False
data/raw/corpus_a/SP4904-2018(49884).txt,SP4904-2018(49884).txt,.txt,texto,sin_clasificar,45874,44.8 KB,2026-04-03T18:21:58,0e66bd77a482615e51e8d90eb663811c62bb886e61777ae7d09dab06362dc733,False
data/raw/corpus_a/SP5403-2017(38922).txt,SP5403-2017(38922).txt,.txt,texto,sin_clasificar,18529,18.1 KB,2026-04-03T18:22:00,aefb3772b3d9e0d211efa39cd485722bc01affdb9cbf63d6405b4592e5c18d81,False
data/raw/corpus_a/SP5526-2014(43654).txt,SP5526-2014(43654).txt,.txt,texto,sin_clasificar,27276,26.6 KB,2026-04-03T18:22:01,aba4b3072ab396b499dd5af932fc0ca4312ddebc09aacc4f9ada880a16c157b0,False
data/raw/corpus_a/SP579-2018(52141).txt,SP579-2018(52141).txt,.txt,texto,sin_clasificar,23569,23.0 KB,2026-04-03T18:22:02,b5d6cc86766bc0ec8ca2b8cf12e1273bf4b61de0fd2238e1cdb05d600de73938,False
data/raw/corpus_a/SP7317-2015(45805).txt,SP7317-2015(45805).txt,.txt,texto,sin_clasificar,20587,20.1 KB,2026-04-03T18:22:03,b2f3fa3741dc37f6e616f3c49bf44dad67f84516f4b0f9e09a49da267173edc5,False
data/raw/corpus_a/SP7633-2016(38999).txt,SP7633-2016(38999).txt,.txt,texto,sin_clasificar,27910,27.3 KB,2026-04-03T18:22:05,2f3a15f89c508ece789bf61f5e2cf3a872e551bb14eae47a51b49a092b2908e4,False
data/raw/corpus_a/SP8032-2015(39703).txt,SP8032-2015(39703).txt,.txt,texto,sin_clasificar,83425,81.5 KB,2026-04-03T18:22:06,02726baf54f7bc82914128f01ddce733f375f9d09d6d2b2ec4e90d8c6a51c14a,False
data/raw/corpus_a/SP8837-2015(45049).txt,SP8837-2015(45049).txt,.txt,texto,sin_clasificar,28837,28.2 KB,2026-04-03T18:22:08,f172533579d40cb94f8f93fa9be895ae259dbbbe7a346cbf3622ae645c711786,False
data/raw/corpus_a/SP920-2016(44398).txt,SP920-2016(44398).txt,.txt,texto,sin_clasificar,27602,27.0 KB,2026-04-03T18:22:09,76dfd594a11e3962dbf6b1c4dca798b3aadacbe70075ef4f34b8372ae79796a4,False
data/raw/corpus_a/SP9714-2017(46449).txt,SP9714-2017(46449).txt,.txt,texto,sin_clasificar,9644,9.4 KB,2026-04-03T18:22:10,e38cba8ef9930e8ec45cbd22b40037fdc2e855ed6bd27b9bf861aef046c57ed7,False
data/raw/corpus_b/adhc-055-2022-casanare.pdf,adhc-055-2022-casanare.pdf,.pdf,documento,C-JEP-oral,6131852,5.8 MB,2026-04-11T13:22:24,4a05506cf9c01b18aa36fea41e85609f2d148d32b333c188f3475f7b884ed6c8,False
data/raw/corpus_b/adhc-062-2023-antioquia.pdf,adhc-062-2023-antioquia.pdf,.pdf,documento,sin_clasificar,7476166,7.1 MB,2026-04-11T13:43:21,48050f6e3c359d6860cd65b2bf86cd4461bef9c4493aab9f63dcd73c75f5131c,False
data/raw/corpus_b/adhc-081-2023-huila.pdf,adhc-081-2023-huila.pdf,.pdf,documento,C-JEP-oral,15263704,14.6 MB,2026-04-11T13:41:36,3d620087da0ef19489349f061bbf158ee2c3de5f1ad5245689388b8361a2c641,False
data/raw/corpus_b/adhc-267-2021-norte-santander.pdf,adhc-267-2021-norte-santander.pdf,.pdf,documento,sin_clasificar,2018383,1.9 MB,2026-04-11T13:16:33,a8dbb6032165b77d8897e169a6e3608360bc00a75baff01369f8779a1992e489,False
data/raw/corpus_b/auto-RC-AI-016-2025-dabeiba.pdf,auto-RC-AI-016-2025-dabeiba.pdf,.pdf,documento,C-JEP-oral,298399957,284.6 MB,2026-04-11T13:26:37,,True
data/raw/corpus_b/auto-RC-AS-005-2024-dabeiba.pdf,auto-RC-AS-005-2024-dabeiba.pdf,.pdf,documento,C-JEP-oral,17580091,16.8 MB,2026-04-11T13:08:43,074435c1e13165d5782c2c9ea0830a539beebb20c00d273e2fd8eecfcf6b688b,False
data/raw/corpus_b/Auto_005_2018_Apertura_Caso003.pdf,Auto_005_2018_Apertura_Caso003.pdf,.pdf,documento,sin_clasificar,5432464,5.2 MB,2026-04-02T20:39:01,07dda358fced93383f927b4e6cfa73e9ce426e3754abde73ebba92d9f895d618,False
data/raw/corpus_b/Auto_033_2021_Priorizacion_Subcasos.pdf,Auto_033_2021_Priorizacion_Subcasos.pdf,.pdf,documento,sin_clasificar,1838162,1.8 MB,2026-04-02T20:42:24,a3a8f990e98d97a21c23a3f21173cbc1717fe983516d6923302879d343fd8221,False
data/raw/corpus_b/Auto_055_2022_Subcaso_Casanare.pdf,Auto_055_2022_Subcaso_Casanare.pdf,.pdf,documento,C-JEP-oral,6131852,5.8 MB,2026-04-03T16:40:15,4a05506cf9c01b18aa36fea41e85609f2d148d32b333c188f3475f7b884ed6c8,False
data/raw/corpus_b/Auto_125_2021_Norte_Santander.pdf,Auto_125_2021_Norte_Santander.pdf,.pdf,documento,sin_clasificar,1637087,1.6 MB,2026-04-02T20:47:19,19cebf1a0c300ed70d56254ef44a83759913469dab5717bb5fae6e9576f0db7e,False
data/raw/corpus_b/Auto_128_2021_Costa_Caribe.pdf,Auto_128_2021_Costa_Caribe.pdf,.pdf,documento,C-JEP-oral,1637087,1.6 MB,2026-04-02T20:48:28,19cebf1a0c300ed70d56254ef44a83759913469dab5717bb5fae6e9576f0db7e,False
data/raw/corpus_b/Auto_SRVR_ADHC_03_julio_2023.pdf,Auto_SRVR_ADHC_03_julio_2023.pdf,.pdf,documento,B-JEP,16325101,15.6 MB,2026-04-02T20:40:26,2ca72443b099cc612abb47b0f19d662a9b189f81b319056b03ccc9897d52b8f0,False
data/raw/corpus_b/Auto_SUBD_062_2023_Antioquia_Montoya.pdf,Auto_SUBD_062_2023_Antioquia_Montoya.pdf,.pdf,documento,sin_clasificar,7902392,7.5 MB,2026-04-02T20:39:14,703ff1392a3dc1d5813637f1717856b310960f2a10c1c372a188eaca40582d5f,False
data/raw/corpus_b/Auto_SUBD_081_2023_Subcaso_Huila.pdf,Auto_SUBD_081_2023_Subcaso_Huila.pdf,.pdf,documento,C-JEP-oral,15263704,14.6 MB,2026-04-03T16:57:19,3d620087da0ef19489349f061bbf158ee2c3de5f1ad5245689388b8361a2c641,False
data/raw/corpus_b/informe-avances-resultados-JEP-2024.pdf,informe-avances-resultados-JEP-2024.pdf,.pdf,documento,sin_clasificar,1722779,1.6 MB,2026-04-25T18:57:20,5154b7322fc6f212deafb9b2b32cc4332bb9e1063de28958723102b9bbccaf01,False
data/raw/corpus_b/RC-04-2024-dabeiba.pdf,RC-04-2024-dabeiba.pdf,.pdf,documento,C-JEP-oral,3120899,3.0 MB,2026-04-11T13:08:18,4f92b14d49d4cbbff65afae6056034039ab8520fd87b078dde05908f702bd9b9,False
data/raw/corpus_b/RC_01_2022_Norte_Santander.html,RC_01_2022_Norte_Santander.html,.html,otro,sin_clasificar,127,127 B,2026-04-02T22:06:20,2d959aa5bd3b5bc3a230ea3f29fcc941212861ca5f8a4705eb42d63c15ddb8cc,False
data/raw/corpus_b/RC_01_2022_Norte_Santander.pdf,RC_01_2022_Norte_Santander.pdf,.pdf,documento,sin_clasificar,2654387,2.5 MB,2026-04-03T17:05:10,b8d09d3553c2d46f36e3a2e322eabd43ff7322f5c66bcc355996f0c2be0dbbce,False
data/raw/corpus_b/RC_03_2022_Costa_Caribe.pdf,RC_03_2022_Costa_Caribe.pdf,.pdf,documento,C-JEP-oral,3975800,3.8 MB,2026-04-03T17:17:18,15248a6454ac442dd1c617d1cde17e953c50e92ce744ccc1f736e9593ab52e1d,False
data/raw/corpus_b/senit-05-2023-caso03.pdf,senit-05-2023-caso03.pdf,.pdf,documento,sin_clasificar,1672910,1.6 MB,2026-04-11T13:07:10,788240d0def9c366c83a02c696e4c7796f1438370ae092bf1680091bd04f4384,False
data/raw/corpus_b/sentencia-interpretativa-SENIT-8-2025-reparacion.pdf,sentencia-interpretativa-SENIT-8-2025-reparacion.pdf,.pdf,documento,sin_clasificar,2480366,2.4 MB,2026-04-25T19:00:49,cd1aa50ba0f38d965b27befbe307859394c27a99f176e48a3d2ef7ae80bd171f,False
data/raw/corpus_b/sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc.pdf,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc.pdf,.pdf,documento,sin_clasificar,4158859,4.0 MB,2026-04-25T19:00:48,a96c718b08ab209f2a511c6e72ba6b5b86a6fb592823b5e15dedd798bdcf7c0b,False
data/raw/corpus_b/sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed.pdf,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed.pdf,.pdf,documento,C-JEP-oral,3672835,3.5 MB,2026-04-25T19:00:49,b59ed1fc45f578b36d03a1971ce92c873312eec4b148214e31c890b4046aabbc,False
data/raw/corpus_b/sentencia-TP-SeRVR-RC-ST-002-2025-costa-caribe.pdf,sentencia-TP-SeRVR-RC-ST-002-2025-costa-caribe.pdf,.pdf,documento,C-JEP-oral,4158859,4.0 MB,2026-04-25T18:57:19,a96c718b08ab209f2a511c6e72ba6b5b86a6fb592823b5e15dedd798bdcf7c0b,False
docs/CFH_Bibliografia_MustCite_16refs.docx,CFH_Bibliografia_MustCite_16refs.docx,.docx,documento,sin_clasificar,15479,15.1 KB,2026-04-25T11:36:01,8b84fde7a0f401990049c13b3af5f1c3f5d70f46d14c7e77ed1710f8e109fe2e,False
docs/bibliografia/antoniak_2023_riveter_pipeline.pdf,antoniak_2023_riveter_pipeline.pdf,.pdf,documento,sin_clasificar,477114,465.9 KB,2026-04-25T16:45:25,d52c0fb64432bbd55e1cf5e0e7f0de65b332fac822f16c3ba265c4b9c1ff213e,False
docs/bibliografia/ball_hrdag_2022_informe_metodologico_JEP_CEV.pdf,ball_hrdag_2022_informe_metodologico_JEP_CEV.pdf,.pdf,documento,sin_clasificar,1263881,1.2 MB,2026-04-25T18:46:26,b490af34d9116d6706cc300cb1e45b5ef201fc6f6626146e40b900034a44000a,False
docs/bibliografia/barrett_2019_emotional_expressions_reconsidered.pdf,barrett_2019_emotional_expressions_reconsidered.pdf,.pdf,documento,sin_clasificar,2762606,2.6 MB,2026-04-25T18:47:14,c3b44c63b85ec145f7e0e09a4987eda6d277fc7fc83f527ad88305cb8105021a,False
docs/bibliografia/betancur_2025_mel_legal_spanish.pdf,betancur_2025_mel_legal_spanish.pdf,.pdf,documento,sin_clasificar,940003,918.0 KB,2026-04-25T16:45:27,c3f77e6942b1a05782716c618753479d7caabbdd39ef89272437f6db06d15102,False
docs/bibliografia/buolamwini_gebru_2018_gender_shades.pdf,buolamwini_gebru_2018_gender_shades.pdf,.pdf,documento,sin_clasificar,1070544,1.0 MB,2026-04-25T16:45:28,e9e6d944715d14b03c383b1e1e2f4f7aa7ffaa9bd610708bd06645f03c64e7fa,False
docs/bibliografia/gebru_2021_datasheets_for_datasets.pdf,gebru_2021_datasheets_for_datasets.pdf,.pdf,documento,sin_clasificar,554802,541.8 KB,2026-04-25T18:48:52,c7f595988ee2c109631d5173fdae37ff1774c68ec17add51bd012f2a6e8792d0,False
docs/bibliografia/mendelsohn_2020_dehumanization_framework.pdf,mendelsohn_2020_dehumanization_framework.pdf,.pdf,documento,sin_clasificar,1762795,1.7 MB,2026-04-25T16:45:27,2f8b8b6cdcf3f43af617f5ce81f0a4c6d63c65feadd54eb9546fb87456fa8faa,False
docs/bibliografia/README.md,README.md,.md,texto,sin_clasificar,1840,1.8 KB,2026-04-25T16:45:28,22683ebdd72d27bf69fbe2638a18fe7ac8ab113521cfa21f0b6b7572bcdccf4c,False
docs/bibliografia/sap_2017_connotation_frames_power_agency.pdf,sap_2017_connotation_frames_power_agency.pdf,.pdf,documento,sin_clasificar,466888,455.9 KB,2026-04-25T16:45:24,d308669197e446f1a561c19186c0e24cee155edef463db3abc3d57e8c7e5eb0e,False
docs/bibliografia/sen_2024_deception_detection_low_high_stakes.pdf,sen_2024_deception_detection_low_high_stakes.pdf,.pdf,documento,sin_clasificar,232181,226.7 KB,2026-04-25T16:45:28,39eaa62fad6617b2a8eaf6b0643d5f85a6b298fe2c6c890a0990520a1b690a22,False
docs/bibliografia/sosa_2025_jep_caso03_nlp.pdf,sosa_2025_jep_caso03_nlp.pdf,.pdf,documento,sin_clasificar,2920379,2.8 MB,2026-04-25T16:45:22,05a529b864eddfd91ab8a2aba2c1e70f8c88b7a5a5b3639bdb27d096cb4ee13c,False
docs/estado_del_arte/parte1_marco_teorico.md,parte1_marco_teorico.md,.md,texto,sin_clasificar,16639,16.2 KB,2026-03-26T17:42:06,4c4b58ab44ac394df82533ad064f6f48f498b835b132fb0f6195403a73ca9a0f,False
